locus,CHR,START,STOP,phen1,phen2,rho,rho.lower,rho.upper,r2,r2.lower,r2.upper,p
1428,9,82601466,83455502,AD,Any_AMD,0.151987,-0.24777,0.63106,0.0231,0,0.40243,0.431105
82,1,94168577,95122541,AD,Any_AMD,0.245159,-0.42346,1,0.060103,0,1,0.431234
885,5,128067415,128734905,AD,Any_AMD,-0.205477,-0.88617,0.35626,0.0422209,0,0.80553,0.431577
2202,17,36116885,37361178,AD,Any_AMD,-0.125809,-0.50775,0.20322,0.0158279,0,0.26293,0.4319
1932,13,91764205,93285142,AD,Any_AMD,0.251584,-0.41129,1,0.0632947,0,1,0.432204
2016,14,88208596,89482883,AD,Any_AMD,-0.225438,-1,0.3687,0.0508221,0,1,0.433319
1170,7,78685010,80055721,AD,Any_AMD,0.127003,-0.20664,0.48112,0.0161299,0,0.234,0.434261
2459,21,44815009,46045433,AD,Any_AMD,0.149509,-0.24685,0.6215,0.0223529,0,0.39141,0.434962
1867,13,22795189,23729049,AD,Any_AMD,0.21844,-0.36092,1,0.0477159,0,1,0.435159
700,4,112830230,113916002,AD,Any_AMD,-0.139567,-0.52634,0.22759,0.0194791,0,0.27896,0.436088
2123,16,22667049,24014705,AD,Any_AMD,0.130943,-0.22209,0.53356,0.0171462,0,0.29369,0.437034
1380,9,7388203,8262303,AD,Any_AMD,-0.227657,-1,0.41378,0.0518276,0,1,0.437259
1591,10,116845214,118416049,AD,Any_AMD,-0.185217,-0.91894,0.33644,0.0343053,0,0.9105,0.437321
2026,14,99474534,100786189,AD,Any_AMD,-0.121011,-0.46445,0.18818,0.0146436,0,0.21697,0.437436
203,2,1376546,1875060,AD,Any_AMD,-0.108463,-0.39195,0.17033,0.0117642,0,0.15368,0.437548
2071,15,67396521,69089815,AD,Any_AMD,-0.175949,-0.82512,0.30643,0.0309581,0,0.69033,0.437589
531,3,125475723,125992650,AD,Any_AMD,-0.200782,-0.98142,0.34303,0.0403133,0,1,0.437711
1826,12,95147846,96017782,AD,Any_AMD,0.237809,-0.45715,1,0.0565533,0,1,0.437902
473,3,60571140,61277587,AD,Any_AMD,0.376806,-0.59625,1,0.141983,0,1,0.438136
1182,7,95174848,96564981,AD,Any_AMD,-0.175991,-0.76798,0.30721,0.0309727,0,0.61487,0.439263
2015,14,87350276,88208595,AD,Any_AMD,0.151836,-0.26054,0.5789,0.0230541,0,0.34097,0.439906
163,1,212347583,213958292,AD,Any_AMD,-0.18598,-0.95221,0.35055,0.0345885,0,0.99124,0.439951
689,4,99532481,100333334,AD,Any_AMD,0.411969,-0.64066,1,0.169718,0,1,0.440163
2199,17,32356062,33614189,AD,Any_AMD,-0.14523,-0.62548,0.26015,0.0210917,0,0.41468,0.440328
117,1,159882516,161054076,AD,Any_AMD,-0.114246,-0.43876,0.18741,0.0130522,0,0.19562,0.44036
1674,11,64594823,66782661,AD,Any_AMD,-0.218342,-1,0.39659,0.0476731,0,1,0.440454
671,4,78045638,78967715,AD,Any_AMD,0.241935,-0.43906,1,0.0585326,0,1,0.441718
486,3,74383138,75374967,AD,Any_AMD,0.335885,-0.46642,1,0.112818,0,1,0.442176
2042,15,30604120,32177320,AD,Any_AMD,-0.146389,-0.66379,0.24151,0.0214298,0,0.4491,0.443247
976,6,40778402,42103738,AD,Any_AMD,0.118858,-0.19649,0.47364,0.0141272,0,0.22679,0.44473
1531,10,46327145,49197320,AD,Any_AMD,-0.246246,-1,0.42169,0.0606371,0,1,0.446225
826,5,58721459,59868567,AD,Any_AMD,-0.322123,-1,0.58156,0.103763,0,1,0.446358
1437,9,92500278,93441050,AD,Any_AMD,-0.171971,-0.88352,0.32263,0.0295741,0,0.83337,0.446723
699,4,111733580,112830229,AD,Any_AMD,0.0966578,-0.15546,0.35742,0.00934274,0,0.12811,0.44689
1643,11,30570130,32065771,AD,Any_AMD,0.875256,-0.57454,1,0.766073,0,1,0.446995
2165,16,83778372,84440154,AD,Any_AMD,-1,-1,0.74687,1,0,1,0.447306
1343,8,115334859,116094203,AD,Any_AMD,0.469129,-0.79238,1,0.220082,0,1,0.448008
1532,10,49197321,50145673,AD,Any_AMD,0.196516,-0.3555,1,0.0386185,0,1,0.448051
2356,19,49415190,50451925,AD,Any_AMD,0.197627,-0.3588,1,0.0390566,0,1,0.448075
1,1,10539,1376204,AD,Any_AMD,0.14637,-0.27694,0.75479,0.0214242,0,0.60837,0.448413
1793,12,55416803,56987105,AD,Any_AMD,0.079223,-0.12414,0.28926,0.00627628,0,0.08412,0.449631
139,1,183920617,184953089,AD,Any_AMD,0.133893,-0.22965,0.52121,0.0179273,0,0.27418,0.449977
3,1,2215496,2983519,AD,Any_AMD,0.115247,-0.20672,0.49305,0.013282,0,0.24701,0.451264
1731,11,126304241,127306871,AD,Any_AMD,-0.131094,-0.5408,0.22099,0.0171857,0,0.29371,0.451376
748,4,165824651,166702855,AD,Any_AMD,0.123165,-0.20952,0.47674,0.0151697,0,0.23076,0.455226
817,5,50164836,51203265,AD,Any_AMD,-0.201162,-1,0.39727,0.040466,0,1,0.455456
56,1,65894185,66778015,AD,Any_AMD,0.225314,-0.44066,1,0.0507665,0,1,0.455649
702,4,115306150,116204703,AD,Any_AMD,0.193624,-0.38621,1,0.0374904,0,1,0.455837
235,2,33123605,33735318,AD,Any_AMD,-0.194936,-1,0.3627,0.0380001,0,1,0.456286
1156,7,61969718,63311297,AD,Any_AMD,0.137698,-0.26043,0.66235,0.0189608,0,0.45764,0.456315
2345,19,39370420,40171413,AD,Any_AMD,-0.132321,-0.55865,0.23823,0.0175089,0,0.32135,0.457338
2365,19,55714086,56411086,AD,Any_AMD,-0.11915,-0.50557,0.21481,0.0141968,0,0.25734,0.457935
667,4,71468301,73258294,AD,Any_AMD,0.151091,-0.29241,0.75383,0.0228285,0,0.61379,0.458143
1151,7,54086988,54550500,AD,Any_AMD,0.238638,-0.47692,1,0.0569481,0,1,0.459232
2438,21,22201891,23266941,AD,Any_AMD,0.122259,-0.21552,0.47068,0.0149472,0,0.22608,0.459251
1294,8,57436723,58675117,AD,Any_AMD,0.143823,-0.26209,0.67445,0.0206852,0,0.47333,0.459281
2472,22,27192924,27952441,AD,Any_AMD,-0.153,-0.65355,0.28718,0.0234091,0,0.43361,0.459577
590,3,193122091,194217140,AD,Any_AMD,0.142561,-0.26877,0.66454,0.0203237,0,0.4634,0.461971
1164,7,70144615,71215741,AD,Any_AMD,0.250605,-0.5189,1,0.0628027,0,1,0.462011
2164,16,83077870,83778371,AD,Any_AMD,-0.17526,-0.87793,0.34913,0.0307161,0,0.80592,0.462733
1813,12,79315179,80952472,AD,Any_AMD,-0.138941,-0.60773,0.27558,0.0193047,0,0.37925,0.462985
864,5,106389389,107265911,AD,Any_AMD,-0.127525,-0.51668,0.22883,0.0162626,0,0.27063,0.463062
1640,11,27018308,28577718,AD,Any_AMD,-0.238251,-1,0.44138,0.0567633,0,1,0.463527
2484,22,40378784,41722787,AD,Any_AMD,0.115271,-0.20464,0.45167,0.0132875,0,0.20664,0.463997
1970,14,37282013,38722114,AD,Any_AMD,0.579615,-0.63803,1,0.335954,0,1,0.465426
2370,20,884242,1771285,AD,Any_AMD,-0.16294,-0.80743,0.31994,0.0265494,0,0.708,0.466022
273,2,67224028,67979828,AD,Any_AMD,-0.208244,-1,0.41951,0.0433654,0,1,0.466055
872,5,115117632,116208000,AD,Any_AMD,0.535639,-0.6135,1,0.286909,0,1,0.466348
962,6,32208902,32454577,AD,Any_AMD,-0.0887128,-0.32626,0.15398,0.00786996,0,0.10679,0.46668
1533,10,50145674,51724039,AD,Any_AMD,-0.18819,-1,0.38207,0.0354154,0,1,0.467297
820,5,52837226,53747856,AD,Any_AMD,-0.158653,-0.70019,0.31011,0.0251708,0,0.50681,0.467851
1582,10,106142284,107877787,AD,Any_AMD,-0.298297,-1,0.6281,0.0889811,0,1,0.467855
45,1,51777578,53114186,AD,Any_AMD,-0.264937,-1,0.48623,0.0701917,0,1,0.468181
528,3,122340833,123518507,AD,Any_AMD,-0.199435,-1,0.41017,0.0397744,0,1,0.468581
154,1,200134006,201067952,AD,Any_AMD,-0.0702669,-0.25892,0.12603,0.00493743,0,0.0677,0.469162
2304,18,76231686,77148137,AD,Any_AMD,0.36089,-0.6085,1,0.130242,0,1,0.469525
477,3,64662374,65326751,AD,Any_AMD,-0.132844,-0.52911,0.23948,0.0176477,0,0.28161,0.469745
2078,15,77897164,78514101,AD,Any_AMD,0.163514,-0.32568,0.79949,0.0267367,0,0.66317,0.469993
654,4,58011086,58940256,AD,Any_AMD,0.136078,-0.25399,0.58035,0.0185171,0,0.34092,0.470681
1189,7,103191323,104109231,AD,Any_AMD,-0.0921163,-0.35236,0.16676,0.00848541,0,0.1255,0.471409
1184,7,97420208,98173564,AD,Any_AMD,-0.15844,-0.74077,0.30641,0.0251033,0,0.57707,0.471514
669,4,74885901,76497358,AD,Any_AMD,-0.151575,-0.77241,0.30003,0.022975,0,0.63019,0.472114
1859,12,130629841,131404042,AD,Any_AMD,-0.178315,-0.98163,0.37718,0.0317963,0,1,0.473791
2375,20,5379451,6128358,AD,Any_AMD,-0.103608,-0.41925,0.18826,0.0107346,0,0.17893,0.47418
1754,12,13559528,14656849,AD,Any_AMD,0.332883,-0.5627,1,0.110811,0,1,0.47444
396,2,219678784,220771552,AD,Any_AMD,0.117334,-0.22628,0.50603,0.0137673,0,0.26413,0.474461
1952,13,113573119,114302561,AD,Any_AMD,-0.167189,-0.85892,0.35786,0.0279522,0,0.80114,0.475147
99,1,112489249,113418037,AD,Any_AMD,0.130268,-0.2355,0.53546,0.0169697,0,0.28951,0.475294
2074,15,72058130,73375718,AD,Any_AMD,0.225868,-0.48058,1,0.0510165,0,1,0.475493
376,2,195300251,196446299,AD,Any_AMD,0.110723,-0.21021,0.45179,0.0122595,0,0.20782,0.476235
2327,19,18504868,19749166,AD,Any_AMD,0.0917019,-0.16472,0.35942,0.00840923,0,0.12971,0.47655
2407,20,43008891,44072210,AD,Any_AMD,0.146177,-0.29114,0.66288,0.0213677,0,0.46319,0.476715
2114,16,10351809,11022542,AD,Any_AMD,-0.305775,-1,0.4963,0.0934982,0,1,0.477483
1328,8,98132520,99388944,AD,Any_AMD,0.112511,-0.22232,0.49198,0.0126586,0,0.24859,0.47769
2495,22,50347997,51244236,AD,Any_AMD,-0.137822,-0.63587,0.26874,0.0189949,0,0.42196,0.478189
1422,9,76197745,77862308,AD,Any_AMD,0.0865684,-0.15788,0.33656,0.00749409,0,0.11378,0.478892
831,5,64438519,65606870,AD,Any_AMD,0.127908,-0.25916,0.54167,0.0163606,0,0.29986,0.479934
969,6,33194976,33864262,AD,Any_AMD,0.0988351,-0.18378,0.38664,0.00976838,0,0.15011,0.479988
1519,10,30000224,30919469,AD,Any_AMD,-0.133305,-0.56933,0.25246,0.0177702,0,0.3369,0.480566
259,2,52494112,53032976,AD,Any_AMD,0.208883,-0.44688,1,0.043632,0,1,0.480701
519,3,113657666,115649909,AD,Any_AMD,-0.150939,-0.70976,0.31115,0.0227826,0,0.52472,0.481516
1562,10,82378049,83596350,AD,Any_AMD,-0.21405,-1,0.47663,0.0458174,0,1,0.482132
459,3,39605997,40897627,AD,Any_AMD,0.16467,-0.34248,0.88219,0.0271163,0,0.83315,0.482879
1551,10,69904171,71050504,AD,Any_AMD,0.369797,-0.51743,1,0.13675,0,1,0.483584
69,1,80099354,80781442,AD,Any_AMD,-0.195682,-1,0.43653,0.0382914,0,1,0.483723
756,4,174470207,175295842,AD,Any_AMD,0.202375,-0.45354,1,0.0409556,0,1,0.486664
81,1,92904466,94168576,AD,Any_AMD,0.115413,-0.2302,0.481,0.0133201,0,0.23603,0.487365
433,3,11226368,11997658,AD,Any_AMD,0.18677,-0.40084,1,0.0348832,0,1,0.48794
971,6,34979271,36346353,AD,Any_AMD,-0.0943672,-0.39041,0.18333,0.00890517,0,0.15312,0.488466
326,2,134359060,135160197,AD,Any_AMD,0.0931381,-0.17829,0.36917,0.0086747,0,0.13683,0.488517
2227,17,70495120,71466953,AD,Any_AMD,-0.122683,-0.57491,0.25792,0.0150512,0,0.34133,0.492891
1919,13,79489046,80778339,AD,Any_AMD,-0.189843,-1,0.43571,0.0360405,0,1,0.493795
2262,18,28792735,30401128,AD,Any_AMD,0.177792,-0.39192,1,0.03161,0,1,0.494789
2185,17,11778165,12676353,AD,Any_AMD,0.1219,-0.25179,0.57277,0.0148597,0,0.33679,0.495053
1858,12,129887419,130629840,AD,Any_AMD,-0.137579,-0.65934,0.29214,0.018928,0,0.44552,0.495208
107,1,145803849,147083835,AD,Any_AMD,-0.283101,-1,0.51951,0.0801462,0,1,0.495339
701,4,113916003,115306149,AD,Any_AMD,0.172534,-0.38238,0.88203,0.0297679,0,0.83834,0.496621
2335,19,28555846,29389090,AD,Any_AMD,0.130773,-0.26643,0.58657,0.0171016,0,0.34992,0.496779
1827,12,96017783,96828314,AD,Any_AMD,-0.133829,-0.65718,0.29033,0.0179103,0,0.44916,0.497084
1083,6,159604053,160583918,AD,Any_AMD,0.186574,-0.41633,1,0.0348098,0,1,0.498129
2166,16,84440155,85146805,AD,Any_AMD,-0.169347,-0.97246,0.41218,0.0286783,0,0.99337,0.50097
2486,22,42867928,43574017,AD,Any_AMD,-0.102781,-0.4334,0.20304,0.0105639,0,0.1912,0.50173
560,3,158460059,159478751,AD,Any_AMD,-0.154469,-0.77177,0.34526,0.0238607,0,0.62861,0.502454
1947,13,109156766,109813576,AD,Any_AMD,-0.319857,-1,0.57586,0.102309,0,1,0.503401
2,1,1376205,2215495,AD,Any_AMD,-0.154417,-0.92614,0.36324,0.0238446,0,0.92408,0.503435
1424,9,78630916,79451035,AD,Any_AMD,-0.178343,-1,0.41527,0.0318063,0,1,0.50362
189,1,238704858,239332148,AD,Any_AMD,-0.145238,-0.73898,0.32003,0.0210939,0,0.56218,0.503829
536,3,131373471,132124018,AD,Any_AMD,0.313088,-0.65135,1,0.0980243,0,1,0.503904
2492,22,48269178,48977538,AD,Any_AMD,0.100058,-0.19909,0.4215,0.0100116,0,0.17854,0.504201
1736,11,131424362,132584401,AD,Any_AMD,-0.144834,-0.77951,0.33482,0.0209769,0,0.66703,0.504701
2449,21,34383795,35729261,AD,Any_AMD,-0.203337,-1,0.47317,0.0413458,0,1,0.504828
40,1,43512670,45167235,AD,Any_AMD,0.113975,-0.23699,0.47693,0.0129904,0,0.22975,0.505799
503,3,96055533,97351955,AD,Any_AMD,-0.392929,-1,0.71825,0.154394,0,1,0.506113
252,2,46499327,47320114,AD,Any_AMD,-0.188195,-1,0.44114,0.0354174,0,1,0.506616
1166,7,73128831,75243899,AD,Any_AMD,0.128576,-0.27574,0.69164,0.0165317,0,0.50396,0.507376
1657,11,45019560,46316005,AD,Any_AMD,-0.132633,-0.58409,0.28537,0.0175915,0,0.34606,0.507427
2107,16,5782969,6446081,AD,Any_AMD,0.107,-0.2147,0.46277,0.011449,0,0.21554,0.508082
1244,8,6019164,6663427,AD,Any_AMD,0.192098,-0.46516,1,0.0369018,0,1,0.508287
1963,14,29029225,30831154,AD,Any_AMD,0.105655,-0.2208,0.44119,0.0111629,0,0.1968,0.50839
2328,19,19749167,20485499,AD,Any_AMD,0.0971611,-0.20598,0.41714,0.00944028,0,0.17862,0.508764
2045,15,34410073,35118927,AD,Any_AMD,-0.102,-0.44151,0.22222,0.010404,0,0.19733,0.509957
2109,16,7051430,7704354,AD,Any_AMD,-0.196969,-1,0.4592,0.0387967,0,1,0.510772
218,2,12732507,13625450,AD,Any_AMD,0.149757,-0.33418,0.79916,0.0224272,0,0.67097,0.511935
1060,6,132890695,134313643,AD,Any_AMD,-0.126394,-0.5723,0.27005,0.0159755,0,0.33334,0.51218
1329,8,99388945,101448439,AD,Any_AMD,0.180589,-0.42652,1,0.0326123,0,1,0.512337
824,5,56896891,57895012,AD,Any_AMD,-0.183998,-1,0.44796,0.0338554,0,1,0.512391
1679,11,71242835,72875068,AD,Any_AMD,0.0886872,-0.18075,0.36857,0.00786543,0,0.13605,0.51396
63,1,73992171,75132092,AD,Any_AMD,-0.255281,-1,0.5514,0.0651683,0,1,0.514322
2453,21,39252060,40480831,AD,Any_AMD,-0.132312,-0.65325,0.28726,0.0175065,0,0.44513,0.51455
1017,6,85038135,85837203,AD,Any_AMD,-0.286492,-1,0.64639,0.0820774,0,1,0.514666
353,2,169224446,170155561,AD,Any_AMD,0.0966678,-0.20753,0.42774,0.00934465,0,0.18654,0.515969
2247,18,8788525,9816164,AD,Any_AMD,0.617536,-0.61493,1,0.381351,0,1,0.516968
190,1,239332149,240248508,AD,Any_AMD,0.11351,-0.24424,0.50419,0.0128846,0,0.25913,0.516975
1899,13,58245844,59751795,AD,Any_AMD,0.14347,-0.30919,0.68478,0.0205836,0,0.48751,0.517241
114,1,156813846,158081627,AD,Any_AMD,-1,-1,0.66829,1,0,1,0.517637
11,1,8580988,9475966,AD,Any_AMD,0.111108,-0.25654,0.5174,0.012345,0,0.2778,0.517987
2298,18,70540350,71491860,AD,Any_AMD,-0.209837,-1,0.5344,0.0440317,0,1,0.518358
814,5,44049879,45305566,AD,Any_AMD,0.178471,-0.43014,1,0.0318519,0,1,0.518801
2305,18,77148138,78017072,AD,Any_AMD,0.11478,-0.25802,0.52544,0.0131745,0,0.27904,0.519095
384,2,206821200,207726594,AD,Any_AMD,-0.32489,-1,0.69395,0.105553,0,1,0.520707
696,4,108131207,109122458,AD,Any_AMD,0.109615,-0.24992,0.49667,0.0120155,0,0.25461,0.521586
198,1,246610291,247531112,AD,Any_AMD,0.184191,-0.47289,1,0.0339263,0,1,0.521792
836,5,73314062,74245354,AD,Any_AMD,0.0890042,-0.19504,0.38815,0.00792175,0,0.15367,0.52265
771,4,186881569,187985393,AD,Any_AMD,0.18185,-0.45403,1,0.0330696,0,1,0.522983
277,2,71385814,72160302,AD,Any_AMD,0.137103,-0.33981,0.73259,0.0187973,0,0.56258,0.524137
2215,17,53468007,54950107,AD,Any_AMD,0.105715,-0.23316,0.45673,0.0111757,0,0.20998,0.524423
1504,10,15946678,17065860,AD,Any_AMD,0.102918,-0.22131,0.44384,0.0105921,0,0.1986,0.526113
2039,15,26392948,27563172,AD,Any_AMD,-0.160799,-0.85014,0.42572,0.0258564,0,0.80215,0.526507
116,1,158900370,159882515,AD,Any_AMD,-0.109573,-0.51052,0.24678,0.0120063,0,0.26972,0.52694
1508,10,19965625,20616432,AD,Any_AMD,0.218038,-0.53618,1,0.0475405,0,1,0.527019
265,2,57433654,57952945,AD,Any_AMD,-0.176048,-0.97946,0.43873,0.0309927,0,1,0.52726
1668,11,57675987,58452708,AD,Any_AMD,0.227475,-0.57987,1,0.051745,0,1,0.527767
624,4,25832019,27385580,AD,Any_AMD,0.121467,-0.29088,0.59524,0.0147541,0,0.37261,0.528745
884,5,126992837,128067414,AD,Any_AMD,-0.122568,-0.646,0.29188,0.0150229,0,0.44212,0.530247
1421,9,74950319,76197744,AD,Any_AMD,-0.135278,-0.66769,0.30974,0.0183002,0,0.46843,0.530585
862,5,103788461,104850490,AD,Any_AMD,-0.1446,-0.79856,0.36311,0.0209091,0,0.68047,0.530881
507,3,100552523,101906989,AD,Any_AMD,0.0966029,-0.21827,0.42019,0.00933212,0,0.17883,0.531219
1146,7,49632427,50894508,AD,Any_AMD,-0.307718,-1,0.592,0.0946903,0,1,0.53214
2295,18,67195981,68051035,AD,Any_AMD,0.153666,-0.40201,0.87851,0.0236133,0,0.84652,0.533105
2009,14,79199452,81001920,AD,Any_AMD,-0.125936,-0.59616,0.28747,0.0158599,0,0.3619,0.533187
485,3,73606613,74383137,AD,Any_AMD,0.283873,-0.8038,1,0.0805841,0,1,0.534592
557,3,155928191,156795410,AD,Any_AMD,-0.282998,-1,0.65103,0.0800879,0,1,0.535
80,1,91870060,92904465,AD,Any_AMD,0.0943678,-0.21521,0.43211,0.00890529,0,0.18782,0.536016
1542,10,59822947,61470383,AD,Any_AMD,-0.195071,-1,0.48868,0.0380527,0,1,0.536248
1124,7,24894120,25671575,AD,Any_AMD,0.163555,-0.42612,0.94093,0.0267501,0,0.98425,0.536392
1461,9,116159541,117054909,AD,Any_AMD,0.124072,-0.31505,0.67202,0.0153939,0,0.47104,0.53645
2112,16,9104470,9754796,AD,Any_AMD,0.12294,-0.30053,0.59948,0.0151142,0,0.37413,0.537463
868,5,110819518,111983115,AD,Any_AMD,0.264529,-0.67055,1,0.0699756,0,1,0.539234
2218,17,58652810,60453120,AD,Any_AMD,0.114535,-0.28348,0.57282,0.0131183,0,0.35201,0.53931
2050,15,40604781,42332685,AD,Any_AMD,-0.0945341,-0.41802,0.22414,0.0089367,0,0.17817,0.54059
1918,13,78693311,79489045,AD,Any_AMD,0.151179,-0.38055,0.78409,0.0228552,0,0.63486,0.540673
150,1,195161236,196179110,AD,Any_AMD,0.0564893,-0.12682,0.24202,0.00319105,0,0.05934,0.540898
1598,10,124894143,125798319,AD,Any_AMD,0.0515246,-0.11583,0.2148,0.00265479,0,0.04663,0.541095
1523,10,35178225,36475838,AD,Any_AMD,-0.112111,-0.54459,0.28306,0.0125689,0,0.31462,0.5421
568,3,165936512,167118893,AD,Any_AMD,0.470212,-0.83808,1,0.221099,0,1,0.543154
23,1,21416122,22145629,AD,Any_AMD,-0.119169,-0.66401,0.29534,0.0142013,0,0.4637,0.543328
1456,9,112076382,112865520,AD,Any_AMD,-0.131742,-0.71756,0.34395,0.0173558,0,0.55303,0.543729
1843,12,114685671,115439451,AD,Any_AMD,-0.32159,-1,0.51047,0.10342,0,1,0.544114
707,4,119927263,120563073,AD,Any_AMD,0.429619,-1,1,0.184572,0,1,0.54521
2163,16,82310205,83077869,AD,Any_AMD,-0.105146,-0.48222,0.25818,0.0110557,0,0.24127,0.545641
2049,15,39238841,40604780,AD,Any_AMD,0.0933841,-0.22403,0.42812,0.00872059,0,0.18696,0.546909
799,5,25722098,26938178,AD,Any_AMD,-0.265169,-1,0.60128,0.0703144,0,1,0.546997
2204,17,38880482,40233545,AD,Any_AMD,-0.187301,-1,0.51469,0.0350815,0,1,0.547124
1825,12,94385885,95147845,AD,Any_AMD,0.179891,-0.47145,1,0.0323609,0,1,0.547854
2470,22,25282437,26166934,AD,Any_AMD,0.20753,-0.47562,1,0.0430687,0,1,0.548221
758,4,175959698,177129678,AD,Any_AMD,0.104694,-0.25719,0.51849,0.0109609,0,0.2776,0.548521
1836,12,106153788,106964977,AD,Any_AMD,-0.113623,-0.58112,0.29681,0.0129101,0,0.37366,0.548807
1837,12,106964978,108183188,AD,Any_AMD,-0.128677,-0.74049,0.33524,0.0165578,0,0.61427,0.549406
1363,8,138564844,139404631,AD,Any_AMD,0.12081,-0.29426,0.60462,0.014595,0,0.37433,0.550061
1352,8,126766828,128073654,AD,Any_AMD,0.172266,-0.45245,1,0.0296756,0,1,0.551614
1780,12,41198230,42117736,AD,Any_AMD,-0.149339,-0.92024,0.40621,0.0223021,0,0.96934,0.552164
1642,11,29530461,30570129,AD,Any_AMD,0.190929,-0.53088,1,0.036454,0,1,0.552984
2080,15,79292537,79998206,AD,Any_AMD,0.107529,-0.26324,0.50132,0.0115626,0,0.25464,0.553304
112,1,153410810,154685545,AD,Any_AMD,0.10494,-0.2725,0.51955,0.0110123,0,0.28052,0.55458
1507,10,19421515,19965624,AD,Any_AMD,-0.126464,-0.63601,0.32678,0.015993,0,0.42482,0.555022
638,4,37880861,38984838,AD,Any_AMD,-0.11963,-0.66306,0.3248,0.0143114,0,0.47549,0.555109
918,5,170898341,172285682,AD,Any_AMD,0.163911,-0.47787,1,0.0268669,0,1,0.555907
1262,8,17947005,18668609,AD,Any_AMD,-0.15386,-0.93919,0.45967,0.0236731,0,0.96931,0.55669
612,4,12209029,13127576,AD,Any_AMD,0.113745,-0.2914,0.56341,0.012938,0,0.33213,0.556745
1003,6,70363349,71610787,AD,Any_AMD,-0.173277,-1,0.49283,0.0300248,0,1,0.559079
474,3,61277588,62609818,AD,Any_AMD,-0.102549,-0.48386,0.25654,0.0105163,0,0.23579,0.559107
1539,10,57044846,57955671,AD,Any_AMD,-0.225628,-1,0.65091,0.0509079,0,1,0.55952
1028,6,96480154,98173003,AD,Any_AMD,0.163116,-0.45743,1,0.0266067,0,1,0.560004
267,2,59251997,60775066,AD,Any_AMD,-0.145617,-0.9072,0.41559,0.0212042,0,0.89227,0.560365
2135,16,53393883,54866095,AD,Any_AMD,-0.188076,-1,0.50838,0.0353726,0,1,0.560765
579,3,179372166,181424323,AD,Any_AMD,0.135694,-0.39082,0.79071,0.0184129,0,0.72168,0.561561
1280,8,36641175,38803980,AD,Any_AMD,0.0986653,-0.24373,0.46194,0.00973484,0,0.21861,0.561796
2485,22,41722788,42867927,AD,Any_AMD,-0.101731,-0.46094,0.25336,0.0103491,0,0.21605,0.562046
692,4,102544804,104384534,AD,Any_AMD,-0.208666,-1,0.55879,0.0435415,0,1,0.562404
365,2,181309940,182307877,AD,Any_AMD,-0.132402,-0.72683,0.36584,0.0175303,0,0.56792,0.5625
2478,22,33501726,34361897,AD,Any_AMD,-0.117424,-0.67312,0.32263,0.0137883,0,0.48001,0.562718
496,3,85807680,86660979,AD,Any_AMD,0.373797,-0.81633,1,0.139724,0,1,0.563156
29,1,29188427,30405182,AD,Any_AMD,0.111812,-0.31056,0.59293,0.012502,0,0.37261,0.563437
1682,11,75445254,76518906,AD,Any_AMD,-0.110121,-0.58049,0.3144,0.0121267,0,0.36026,0.564026
585,3,187939200,189451805,AD,Any_AMD,-0.0956218,-0.48545,0.25027,0.00914353,0,0.24119,0.564532
653,4,57103101,58011085,AD,Any_AMD,0.0920384,-0.2292,0.42615,0.00847106,0,0.1862,0.56523
1099,7,4139432,4938442,AD,Any_AMD,0.0942109,-0.24834,0.44832,0.0088757,0,0.20884,0.565262
1497,10,10081280,10969481,AD,Any_AMD,-0.0957923,-0.4424,0.24552,0.00917617,0,0.19844,0.565378
2408,20,44072211,45673603,AD,Any_AMD,0.355303,-0.60803,1,0.12624,0,1,0.565991
686,4,96183802,97540787,AD,Any_AMD,0.117372,-0.3164,0.58643,0.0137761,0,0.35151,0.566081
1528,10,42984428,43769842,AD,Any_AMD,-0.216164,-1,0.63698,0.0467268,0,1,0.566886
1435,9,90890980,91643255,AD,Any_AMD,-0.112799,-0.6267,0.3162,0.0127237,0,0.42398,0.567469
58,1,67761891,68633860,AD,Any_AMD,0.0853769,-0.22179,0.41695,0.00728921,0,0.17816,0.567732
627,4,28927439,29758399,AD,Any_AMD,-0.128279,-0.81473,0.3621,0.0164555,0,0.7516,0.569012
1468,9,124119884,125137578,AD,Any_AMD,-0.0747447,-0.33981,0.18845,0.00558677,0,0.11643,0.569224
10,1,7711795,8580987,AD,Any_AMD,0.196618,-0.52684,1,0.0386585,0,1,0.569832
192,1,241033585,241813534,AD,Any_AMD,-0.265945,-1,0.64126,0.0707267,0,1,0.570211
1264,8,19488889,20135628,AD,Any_AMD,-0.19616,-1,0.51411,0.0384789,0,1,0.5707
2294,18,66407961,67195980,AD,Any_AMD,-0.123369,-0.7067,0.34857,0.01522,0,0.52445,0.571184
1036,6,104951345,106053915,AD,Any_AMD,0.118133,-0.33029,0.6386,0.0139555,0,0.43097,0.571349
2263,18,30401129,32458907,AD,Any_AMD,-0.139404,-0.86311,0.39693,0.0194335,0,0.80277,0.572283
184,1,234365797,235097113,AD,Any_AMD,0.121938,-0.36456,0.71795,0.014869,0,0.57218,0.572375
7,1,4773404,5362404,AD,Any_AMD,-0.0976472,-0.4751,0.25727,0.00953498,0,0.23158,0.572385
937,6,13352327,15069421,AD,Any_AMD,-0.217643,-1,0.5938,0.0473683,0,1,0.573518
1824,12,93487548,94385884,AD,Any_AMD,0.129784,-0.38309,0.73716,0.016844,0,0.5804,0.574882
