locus,CHR,START,STOP,phen1,phen2,rho,rho.lower,rho.upper,r2,r2.lower,r2.upper,p
670,4,76497359,78045637,AD,Dry_AMD,-0.119402,-0.44735,0.18679,0.0142568,0,0.2008,0.439253
1381,9,8262304,9170120,AD,Dry_AMD,-0.186983,-0.85469,0.32027,0.0349626,0,0.76122,0.439269
2114,16,10351809,11022542,AD,Dry_AMD,-0.226598,-1,0.41995,0.0513465,0,1,0.440437
500,3,89612940,94250144,AD,Dry_AMD,0.856624,-0.5915,1,0.733805,0,1,0.440476
1464,9,119001228,119890464,AD,Dry_AMD,-0.357877,-1,0.48352,0.128076,0,1,0.44124
460,3,40897628,42301657,AD,Dry_AMD,-0.63569,-1,0.62778,0.404102,0,1,0.441284
1622,11,10370101,11081299,AD,Dry_AMD,0.191508,-0.33711,0.88129,0.0366754,0,0.79939,0.441423
866,5,108641785,109606905,AD,Dry_AMD,-0.235855,-1,0.43412,0.0556277,0,1,0.442118
2121,16,19104258,20351261,AD,Dry_AMD,-0.166226,-0.782,0.29178,0.0276311,0,0.64411,0.442319
827,5,59868568,60930753,AD,Dry_AMD,-0.659187,-1,0.64093,0.434527,0,1,0.442423
300,2,103305258,105120578,AD,Dry_AMD,-0.445343,-1,0.55439,0.19833,0,1,0.443698
928,6,2746532,3964072,AD,Dry_AMD,-0.141437,-0.64738,0.2591,0.0200046,0,0.44542,0.444524
2206,17,42348004,43460500,AD,Dry_AMD,-0.515332,-1,0.58415,0.265568,0,1,0.444775
1132,7,34114533,35354135,AD,Dry_AMD,0.579514,-0.62725,1,0.335837,0,1,0.444818
1013,6,80693928,81567706,AD,Dry_AMD,0.138836,-0.259,0.64117,0.0192753,0,0.4303,0.44624
1280,8,36641175,38803980,AD,Dry_AMD,0.196301,-0.35063,1,0.0385342,0,1,0.446418
1298,8,61324890,62330900,AD,Dry_AMD,0.148657,-0.27582,0.64519,0.0220988,0,0.43788,0.446829
1082,6,158952061,159604052,AD,Dry_AMD,-0.290753,-1,0.51156,0.0845375,0,1,0.446845
658,4,61971162,63337954,AD,Dry_AMD,0.195215,-0.35965,1,0.0381087,0,1,0.447493
401,2,224123080,224938731,AD,Dry_AMD,0.129375,-0.23954,0.55866,0.0167378,0,0.32016,0.449298
427,3,4835084,5496182,AD,Dry_AMD,0.196355,-0.33809,1,0.0385553,0,1,0.450045
480,3,67454741,68319770,AD,Dry_AMD,-0.204511,-1,0.40693,0.0418247,0,1,0.450207
2115,16,11022543,11916631,AD,Dry_AMD,-0.137113,-0.58373,0.22671,0.0187999,0,0.34872,0.45032
1267,8,21650454,22895018,AD,Dry_AMD,-0.086442,-0.32723,0.14401,0.00747221,0,0.10744,0.452024
942,6,18775023,19449152,AD,Dry_AMD,-0.538488,-1,1,0.28997,0,1,0.452811
30,1,30405183,31639217,AD,Dry_AMD,-0.129078,-0.5591,0.23653,0.0166611,0,0.32185,0.453735
1066,6,141449454,143083347,AD,Dry_AMD,-0.163493,-0.7668,0.29976,0.0267301,0,0.63161,0.454245
2305,18,77148138,78017072,AD,Dry_AMD,0.143161,-0.25565,0.61099,0.0204951,0,0.38362,0.456386
331,2,140934532,141802664,AD,Dry_AMD,0.146873,-0.25897,0.63451,0.0215717,0,0.40952,0.456977
1954,14,19000059,20876080,AD,Dry_AMD,0.253422,-0.39192,1,0.0642226,0,1,0.457637
2077,15,76401953,77897163,AD,Dry_AMD,0.220234,-0.43159,1,0.048503,0,1,0.458119
1473,9,129617772,130902727,AD,Dry_AMD,0.13257,-0.23903,0.5422,0.0175748,0,0.2984,0.458772
94,1,106864948,107874653,AD,Dry_AMD,0.192431,-0.37824,0.90487,0.0370297,0,0.85472,0.45977
862,5,103788461,104850490,AD,Dry_AMD,-0.499299,-1,0.54355,0.2493,0,1,0.460096
916,5,168342744,169506966,AD,Dry_AMD,-0.138352,-0.58207,0.24769,0.0191413,0,0.34253,0.460672
321,2,129486898,130485398,AD,Dry_AMD,-0.33895,-1,0.45746,0.114887,0,1,0.461757
1776,12,34340496,38108284,AD,Dry_AMD,0.280686,-0.42974,1,0.0787844,0,1,0.461784
1065,6,139716714,141449453,AD,Dry_AMD,-0.295023,-1,0.47864,0.0870386,0,1,0.462503
516,3,110935509,111693782,AD,Dry_AMD,-0.408567,-1,0.68146,0.166927,0,1,0.463175
438,3,16084006,17182494,AD,Dry_AMD,-0.196446,-1,0.41139,0.038591,0,1,0.463249
1047,6,118529072,119451294,AD,Dry_AMD,-0.177467,-0.76437,0.33986,0.0314945,0,0.58924,0.464889
2197,17,29783142,31318753,AD,Dry_AMD,0.204435,-0.4355,1,0.0417936,0,1,0.46599
2342,19,35649344,36638122,AD,Dry_AMD,-0.146761,-0.67918,0.26398,0.0215388,0,0.48075,0.467394
2298,18,70540350,71491860,AD,Dry_AMD,-0.162021,-0.76445,0.30824,0.0262507,0,0.60645,0.467404
1079,6,155523958,156762740,AD,Dry_AMD,-0.170959,-0.77713,0.31799,0.029227,0,0.61145,0.467655
491,3,80385709,81431496,AD,Dry_AMD,-0.196649,-1,0.41468,0.038671,0,1,0.467831
990,6,55469138,56200985,AD,Dry_AMD,-0.406305,-1,0.58495,0.165084,0,1,0.467954
1591,10,116845214,118416049,AD,Dry_AMD,-0.250249,-1,0.48021,0.0626244,0,1,0.468252
1397,9,20483881,21674032,AD,Dry_AMD,0.149537,-0.29377,0.68794,0.0223614,0,0.48562,0.469306
2064,15,58712955,59901116,AD,Dry_AMD,0.0706356,-0.12469,0.26519,0.00498938,0,0.07114,0.470291
2432,21,15840034,16873443,AD,Dry_AMD,0.0725761,-0.12583,0.27442,0.00526729,0,0.07589,0.472585
2308,19,1515921,2253174,AD,Dry_AMD,-0.170334,-0.96326,0.34718,0.0290136,0,1,0.472687
573,3,172004761,173415591,AD,Dry_AMD,0.160246,-0.32285,0.86999,0.0256789,0,0.79132,0.472731
2346,19,40171414,41004105,AD,Dry_AMD,-0.267952,-1,0.54552,0.0717983,0,1,0.472829
2485,22,41722788,42867927,AD,Dry_AMD,-0.14354,-0.59253,0.27492,0.0206037,0,0.35827,0.473232
694,4,105319196,106479155,AD,Dry_AMD,0.146147,-0.2807,0.62273,0.0213589,0,0.39709,0.473296
565,3,163250113,164037360,AD,Dry_AMD,0.265569,-0.53313,1,0.0705267,0,1,0.474043
2022,14,95946793,97174314,AD,Dry_AMD,-0.288359,-1,0.60877,0.0831507,0,1,0.47478
1946,13,108521979,109156765,AD,Dry_AMD,-0.118541,-0.48428,0.21199,0.0140521,0,0.23504,0.474963
2211,17,48722591,49909298,AD,Dry_AMD,0.116345,-0.22564,0.49495,0.0135362,0,0.24643,0.476525
1777,12,38108285,38746760,AD,Dry_AMD,-0.264506,-1,0.52913,0.0699632,0,1,0.477719
1786,12,47499604,48227035,AD,Dry_AMD,-0.208162,-1,0.43114,0.0433314,0,1,0.478389
97,1,110224231,111134062,AD,Dry_AMD,-0.130944,-0.61623,0.25142,0.0171464,0,0.38607,0.480047
2082,15,81077026,82191077,AD,Dry_AMD,-0.0881881,-0.34863,0.16232,0.00777714,0,0.12288,0.480783
189,1,238704858,239332148,AD,Dry_AMD,-0.189817,-1,0.39683,0.0360305,0,1,0.481005
33,1,34371023,35201626,AD,Dry_AMD,-0.37834,-1,0.52477,0.143141,0,1,0.481294
1094,7,15064,617319,AD,Dry_AMD,0.0953484,-0.17477,0.38339,0.00909132,0,0.14717,0.482258
1854,12,126871453,127545377,AD,Dry_AMD,0.107988,-0.20616,0.45067,0.0116614,0,0.20694,0.482433
2252,18,13641480,14439251,AD,Dry_AMD,0.533468,-0.58545,1,0.284588,0,1,0.482748
2410,20,46486133,47203836,AD,Dry_AMD,-0.1009,-0.3986,0.186,0.0101808,0,0.15994,0.482914
1200,7,118342091,119568236,AD,Dry_AMD,0.78224,-0.78335,1,0.611899,0,1,0.484318
1058,6,130550138,131457164,AD,Dry_AMD,-0.140062,-0.61774,0.2826,0.0196174,0,0.38951,0.485881
737,4,153520884,155044409,AD,Dry_AMD,0.18218,-0.37919,1,0.0331895,0,1,0.486366
751,4,168623791,169555114,AD,Dry_AMD,0.114859,-0.22187,0.4669,0.0131927,0,0.21987,0.486682
253,2,47320115,48171058,AD,Dry_AMD,-0.410608,-1,0.6286,0.168599,0,1,0.486794
2193,17,20402495,21432873,AD,Dry_AMD,-0.265081,-1,0.43228,0.070268,0,1,0.486947
960,6,31320269,31427209,AD,Dry_AMD,0.100003,-0.18512,0.38712,0.0100005,0,0.15113,0.486968
546,3,142976708,144408821,AD,Dry_AMD,-0.217334,-1,0.48766,0.0472339,0,1,0.487562
413,2,236276288,237194297,AD,Dry_AMD,-0.188035,-1,0.39273,0.0353572,0,1,0.487886
1819,12,85345632,86933476,AD,Dry_AMD,0.144374,-0.30977,0.67986,0.020844,0,0.49009,0.488337
2042,15,30604120,32177320,AD,Dry_AMD,-0.136297,-0.64963,0.27702,0.0185769,0,0.43093,0.488494
1488,10,2637066,3225336,AD,Dry_AMD,-0.114129,-0.48974,0.2202,0.0130254,0,0.24361,0.488822
825,5,57895013,58721458,AD,Dry_AMD,0.103015,-0.20768,0.42189,0.010612,0,0.17969,0.489415
1931,13,90518148,91764204,AD,Dry_AMD,-0.177287,-1,0.38856,0.0314306,0,1,0.490015
1125,7,25671576,27351286,AD,Dry_AMD,-0.121066,-0.5474,0.25339,0.014657,0,0.3113,0.491119
952,6,27261036,28666364,AD,Dry_AMD,-0.115306,-0.46483,0.22628,0.0132956,0,0.21809,0.49166
711,4,122655435,123768693,AD,Dry_AMD,0.329816,-0.61456,1,0.108779,0,1,0.491876
872,5,115117632,116208000,AD,Dry_AMD,-0.660857,-1,0.76793,0.436733,0,1,0.492455
1345,8,118300069,119423298,AD,Dry_AMD,-0.132996,-0.56702,0.2636,0.0176879,0,0.3284,0.49271
2201,17,34474612,36116884,AD,Dry_AMD,-0.0949796,-0.38298,0.18597,0.00902113,0,0.14877,0.493442
577,3,176931164,178110322,AD,Dry_AMD,0.0977076,-0.19089,0.39751,0.00954677,0,0.15972,0.494036
2371,20,1771286,2668108,AD,Dry_AMD,0.126676,-0.25776,0.55614,0.0160469,0,0.31356,0.49475
619,4,20086839,21416380,AD,Dry_AMD,0.13346,-0.26369,0.5963,0.0178116,0,0.36645,0.495736
37,1,40200951,41093875,AD,Dry_AMD,0.171557,-0.39517,0.95102,0.0294317,0,0.97198,0.495788
330,2,139505820,140934531,AD,Dry_AMD,0.373028,-0.64015,1,0.13915,0,1,0.495984
353,2,169224446,170155561,AD,Dry_AMD,-0.158977,-0.94137,0.34615,0.0252737,0,1,0.496968
625,4,27385581,28177792,AD,Dry_AMD,0.159035,-0.33162,0.78656,0.0252922,0,0.63597,0.497013
240,2,36120744,36867389,AD,Dry_AMD,-0.162559,-0.91254,0.36328,0.0264256,0,0.93938,0.498794
2443,21,27774351,28616539,AD,Dry_AMD,-0.0990901,-0.4124,0.18781,0.00981885,0,0.17208,0.499218
1743,12,3069507,3871114,AD,Dry_AMD,-0.193641,-1,0.43591,0.0374968,0,1,0.499261
799,5,25722098,26938178,AD,Dry_AMD,-0.155388,-0.83676,0.33655,0.0241455,0,0.75947,0.49932
2370,20,884242,1771285,AD,Dry_AMD,-0.17437,-1,0.39315,0.0304049,0,1,0.499492
736,4,152162099,153520883,AD,Dry_AMD,0.181877,-0.39879,1,0.0330794,0,1,0.499735
1920,13,80778340,81724089,AD,Dry_AMD,-0.100158,-0.40637,0.19699,0.0100315,0,0.16629,0.50025
1741,12,1078398,1942426,AD,Dry_AMD,0.249536,-0.4515,1,0.062268,0,1,0.500618
2398,20,30569660,32484506,AD,Dry_AMD,0.262112,-0.52376,1,0.0687028,0,1,0.501886
856,5,97316602,98567769,AD,Dry_AMD,0.190044,-0.4403,1,0.0361166,0,1,0.502272
1388,9,13512853,14244747,AD,Dry_AMD,-0.126134,-0.54797,0.25334,0.0159099,0,0.30605,0.502414
2145,16,65882821,66738843,AD,Dry_AMD,-0.0898576,-0.3669,0.18144,0.00807439,0,0.13628,0.502591
1824,12,93487548,94385884,AD,Dry_AMD,0.149542,-0.32895,0.71631,0.0223627,0,0.53388,0.502936
669,4,74885901,76497358,AD,Dry_AMD,-0.149823,-0.84478,0.35303,0.0224471,0,0.79511,0.503003
2495,22,50347997,51244236,AD,Dry_AMD,0.125897,-0.27416,0.59754,0.01585,0,0.37372,0.503036
2489,22,45170650,46351048,AD,Dry_AMD,-0.106781,-0.44524,0.216,0.0114023,0,0.20096,0.503501
2490,22,46351049,47299625,AD,Dry_AMD,-0.111549,-0.50132,0.23691,0.0124432,0,0.25672,0.503798
426,3,4109394,4835083,AD,Dry_AMD,0.137452,-0.30471,0.64358,0.0188931,0,0.43217,0.505075
1652,11,39329141,40362940,AD,Dry_AMD,0.132707,-0.28571,0.64646,0.0176111,0,0.42888,0.506426
433,3,11226368,11997658,AD,Dry_AMD,0.112839,-0.22122,0.48386,0.0127325,0,0.2382,0.506619
271,2,64696090,65938002,AD,Dry_AMD,-0.115049,-0.53035,0.24922,0.0132364,0,0.29309,0.506879
1675,11,66782662,68000949,AD,Dry_AMD,-0.169631,-1,0.38903,0.0287747,0,1,0.50759
1445,9,100310518,101596750,AD,Dry_AMD,-0.108702,-0.4553,0.22849,0.011816,0,0.21276,0.508233
1466,9,121008530,122677719,AD,Dry_AMD,0.0976461,-0.20327,0.40383,0.00953477,0,0.16434,0.508852
1023,6,91097025,92015279,AD,Dry_AMD,0.183246,-0.4669,1,0.0335792,0,1,0.50977
1980,14,48177484,49002065,AD,Dry_AMD,-0.277347,-1,0.63809,0.0769211,0,1,0.509812
946,6,22199714,23192337,AD,Dry_AMD,0.152468,-0.36415,0.83335,0.0232464,0,0.74434,0.509823
2282,18,53762997,54957867,AD,Dry_AMD,-0.13088,-0.66767,0.29388,0.0171295,0,0.49514,0.510747
416,2,238814631,239634350,AD,Dry_AMD,0.249983,-0.5253,1,0.0624914,0,1,0.510978
1099,7,4139432,4938442,AD,Dry_AMD,0.162521,-0.37609,0.98645,0.026413,0,1,0.511017
1551,10,69904171,71050504,AD,Dry_AMD,0.274258,-0.51249,1,0.0752175,0,1,0.511488
402,2,224938732,226242842,AD,Dry_AMD,0.305355,-0.60452,1,0.0932417,0,1,0.512976
1548,10,67146044,67769822,AD,Dry_AMD,-0.156766,-0.85157,0.38065,0.0245757,0,0.76799,0.513369
923,5,177659903,178595252,AD,Dry_AMD,0.169201,-0.4011,1,0.0286289,0,1,0.513925
247,2,42307419,43295776,AD,Dry_AMD,-0.267809,-1,0.56921,0.0717218,0,1,0.514116
2247,18,8788525,9816164,AD,Dry_AMD,0.835006,-0.62726,1,0.697234,0,1,0.514462
635,4,35411237,35993838,AD,Dry_AMD,0.509666,-0.95699,1,0.25976,0,1,0.515384
1805,12,70097806,71177961,AD,Dry_AMD,-0.150105,-0.7316,0.3472,0.0225315,0,0.57005,0.515981
1151,7,54086988,54550500,AD,Dry_AMD,0.169961,-0.40363,0.86525,0.0288867,0,0.78079,0.521575
297,2,100202437,101556799,AD,Dry_AMD,0.153477,-0.37217,0.74937,0.0235552,0,0.5813,0.521917
1900,13,59751796,61268155,AD,Dry_AMD,0.196149,-0.48264,1,0.0384745,0,1,0.522367
587,3,190591294,191229357,AD,Dry_AMD,-0.191801,-1,0.47314,0.0367875,0,1,0.522557
551,3,148638309,149998411,AD,Dry_AMD,0.130027,-0.29653,0.65408,0.016907,0,0.44258,0.522905
1209,7,130418705,131856481,AD,Dry_AMD,0.134341,-0.32746,0.75611,0.0180474,0,0.60999,0.523332
489,3,77507833,79023360,AD,Dry_AMD,0.188108,-0.44496,1,0.0353847,0,1,0.524423
1092,6,168707339,169667886,AD,Dry_AMD,-0.146806,-0.73022,0.3404,0.0215519,0,0.55685,0.526616
2276,18,47455926,48228379,AD,Dry_AMD,0.187555,-0.44769,1,0.035177,0,1,0.526914
2275,18,46558307,47455925,AD,Dry_AMD,-0.29119,-1,0.59393,0.0847919,0,1,0.527089
1820,12,86933477,88344764,AD,Dry_AMD,-0.189985,-1,0.51663,0.0360944,0,1,0.527541
375,2,193033983,195300250,AD,Dry_AMD,0.151183,-0.38619,0.86866,0.0228563,0,0.78436,0.527737
465,3,50387743,51953968,AD,Dry_AMD,-0.485215,-1,0.68381,0.235434,0,1,0.529074
706,4,119138098,119927262,AD,Dry_AMD,0.280306,-0.62739,1,0.0785714,0,1,0.529187
19,1,17557747,18427820,AD,Dry_AMD,-0.152375,-0.9381,0.392,0.0232181,0,0.93205,0.529303
1363,8,138564844,139404631,AD,Dry_AMD,0.117135,-0.25504,0.54641,0.0137206,0,0.3036,0.529479
532,3,125992651,127495173,AD,Dry_AMD,0.14691,-0.35927,0.80319,0.0215826,0,0.68252,0.531271
2341,19,34633275,35649343,AD,Dry_AMD,0.111085,-0.26679,0.51819,0.0123398,0,0.28264,0.531699
1648,11,35500368,36331189,AD,Dry_AMD,0.239908,-0.59662,1,0.0575557,0,1,0.533379
1059,6,131457165,132890694,AD,Dry_AMD,0.423152,-0.59243,1,0.179057,0,1,0.534737
2009,14,79199452,81001920,AD,Dry_AMD,-0.458431,-1,0.75577,0.210159,0,1,0.535021
1620,11,7915072,9080939,AD,Dry_AMD,-0.181847,-1,0.43097,0.0330682,0,1,0.53633
509,3,103450272,104116563,AD,Dry_AMD,-0.141712,-0.76925,0.38001,0.0200822,0,0.63279,0.536341
1877,13,34722392,35744568,AD,Dry_AMD,0.0959653,-0.23489,0.45651,0.00920935,0,0.21213,0.536847
270,2,63672119,64696089,AD,Dry_AMD,0.152305,-0.39931,0.89739,0.0231969,0,0.89473,0.538396
1734,11,129451785,130500783,AD,Dry_AMD,-0.201207,-1,0.48081,0.0404841,0,1,0.538679
697,4,109122459,109978982,AD,Dry_AMD,-0.0647152,-0.27468,0.14302,0.00418806,0,0.07624,0.538754
360,2,174927564,176734750,AD,Dry_AMD,0.125287,-0.29779,0.60469,0.015697,0,0.37968,0.538822
781,5,4636543,5828694,AD,Dry_AMD,-0.0857824,-0.39218,0.19959,0.00735861,0,0.15667,0.539256
2456,21,42187153,43081434,AD,Dry_AMD,-0.0901081,-0.39926,0.20423,0.00811946,0,0.16163,0.5396
1090,6,166853326,167714865,AD,Dry_AMD,0.0986122,-0.2291,0.4442,0.00972436,0,0.20138,0.53997
168,1,217352166,218563960,AD,Dry_AMD,0.104411,-0.24697,0.48909,0.0109016,0,0.24396,0.540391
1907,13,67718880,69004702,AD,Dry_AMD,-0.14283,-0.83726,0.3724,0.0204005,0,0.82354,0.540972
2104,16,1996493,3379996,AD,Dry_AMD,0.44366,-0.57721,1,0.196835,0,1,0.542181
2254,18,15220935,20009696,AD,Dry_AMD,0.315293,-0.59554,1,0.0994095,0,1,0.542367
1063,6,137553213,138825721,AD,Dry_AMD,0.358049,-0.60759,1,0.128199,0,1,0.543252
2453,21,39252060,40480831,AD,Dry_AMD,-0.0998843,-0.45421,0.24318,0.00997687,0,0.21227,0.543676
212,2,7966710,8978798,AD,Dry_AMD,0.0817219,-0.19346,0.36599,0.00667847,0,0.13781,0.543811
2210,17,47516225,48722590,AD,Dry_AMD,-0.0901074,-0.40615,0.20461,0.00811935,0,0.16721,0.544328
312,2,119635490,121073752,AD,Dry_AMD,0.154514,-0.42671,0.99357,0.0238746,0,1,0.544452
1375,9,3079046,4025355,AD,Dry_AMD,0.0809873,-0.18834,0.36653,0.00655894,0,0.13753,0.54475
1071,6,148184845,149278798,AD,Dry_AMD,-0.177421,-1,0.47908,0.0314782,0,1,0.545422
2345,19,39370420,40171413,AD,Dry_AMD,-0.0896435,-0.3976,0.21802,0.00803596,0,0.16159,0.545622
1961,14,26395691,27720240,AD,Dry_AMD,-0.577026,-1,0.71433,0.332959,0,1,0.546007
1986,14,54359599,55292832,AD,Dry_AMD,-0.0741211,-0.32103,0.17271,0.00549394,0,0.10556,0.54636
2050,15,40604781,42332685,AD,Dry_AMD,-0.112615,-0.56377,0.28662,0.0126822,0,0.33395,0.546973
277,2,71385814,72160302,AD,Dry_AMD,-0.125153,-0.68725,0.31806,0.0156632,0,0.50474,0.547139
2294,18,66407961,67195980,AD,Dry_AMD,-0.109902,-0.53382,0.26659,0.0120785,0,0.29114,0.547987
2203,17,37361179,38880481,AD,Dry_AMD,-0.170744,-1,0.47058,0.0291536,0,1,0.549031
2039,15,26392948,27563172,AD,Dry_AMD,-0.306798,-1,0.6962,0.0941252,0,1,0.551423
2091,15,91593624,92675405,AD,Dry_AMD,0.132999,-0.36457,0.79479,0.0176887,0,0.68516,0.553734
474,3,61277588,62609818,AD,Dry_AMD,-0.143868,-0.82027,0.38356,0.020698,0,0.70733,0.554807
1710,11,101881253,102671665,AD,Dry_AMD,-0.169811,-1,0.49241,0.0288357,0,1,0.554946
328,2,137061004,138073791,AD,Dry_AMD,-0.132856,-0.70515,0.36351,0.0176508,0,0.53029,0.555548
1807,12,71948186,73154515,AD,Dry_AMD,-0.0657948,-0.29345,0.15769,0.00432895,0,0.0869,0.555639
2163,16,82310205,83077869,AD,Dry_AMD,-0.123206,-0.6898,0.3405,0.0151798,0,0.50233,0.556429
111,1,152535631,153410809,AD,Dry_AMD,-0.112823,-0.59353,0.28486,0.012729,0,0.37667,0.556572
2277,18,48228380,49790996,AD,Dry_AMD,0.0950461,-0.2279,0.43077,0.00903377,0,0.18656,0.556613
264,2,56394699,57433653,AD,Dry_AMD,-0.116848,-0.64408,0.30522,0.0136534,0,0.44019,0.556894
1302,8,66018205,66960438,AD,Dry_AMD,-0.213445,-1,0.54021,0.0455587,0,1,0.557337
2108,16,6446082,7051429,AD,Dry_AMD,0.110341,-0.29854,0.60088,0.0121751,0,0.38374,0.557456
1182,7,95174848,96564981,AD,Dry_AMD,-0.148719,-0.86665,0.40737,0.0221174,0,0.79111,0.557519
1844,12,115439452,116197675,AD,Dry_AMD,-0.111254,-0.59454,0.29672,0.0123775,0,0.3722,0.559011
1835,12,105079101,106153787,AD,Dry_AMD,0.145476,-0.40526,0.84584,0.0211633,0,0.77503,0.559756
871,5,113998533,115117631,AD,Dry_AMD,0.112908,-0.29981,0.56302,0.0127482,0,0.33625,0.559865
1279,8,34792221,36641174,AD,Dry_AMD,-0.259035,-1,0.59209,0.0670991,0,1,0.560919
101,1,114664388,116207297,AD,Dry_AMD,-0.154768,-1,0.42438,0.023953,0,1,0.561068
2179,17,5573785,6305078,AD,Dry_AMD,0.165312,-0.48014,1,0.0273279,0,1,0.562542
1816,12,82576130,83551125,AD,Dry_AMD,-0.177646,-1,0.47673,0.0315583,0,1,0.563001
2058,15,51605478,53263126,AD,Dry_AMD,-0.0718829,-0.33244,0.17734,0.00516715,0,0.11168,0.563534
1852,12,124843769,126079935,AD,Dry_AMD,0.107415,-0.27873,0.51299,0.011538,0,0.26563,0.563591
1894,13,51554237,53336571,AD,Dry_AMD,-0.102385,-0.50428,0.27216,0.0104827,0,0.26053,0.564043
158,1,205009624,205917548,AD,Dry_AMD,-0.0984887,-0.49077,0.267,0.00970002,0,0.25235,0.56424
2217,17,56245228,58652809,AD,Dry_AMD,-0.0987678,-0.55244,0.27264,0.00975507,0,0.32165,0.564731
1726,11,121208187,122589224,AD,Dry_AMD,-0.0884102,-0.44295,0.22406,0.00781636,0,0.20278,0.564838
621,4,22835186,23858350,AD,Dry_AMD,-0.419921,-1,0.5943,0.176334,0,1,0.564993
267,2,59251997,60775066,AD,Dry_AMD,-0.186561,-1,0.5361,0.0348051,0,1,0.565231
2359,19,51903805,52678748,AD,Dry_AMD,-0.181756,-1,0.50753,0.0330354,0,1,0.565547
1321,8,89081178,90364149,AD,Dry_AMD,-0.235992,-1,0.64811,0.0556923,0,1,0.567729
259,2,52494112,53032976,AD,Dry_AMD,0.142093,-0.41718,0.77546,0.0201905,0,0.64783,0.568206
1951,13,112319065,113573118,AD,Dry_AMD,-0.113048,-0.66034,0.32353,0.0127798,0,0.48574,0.568317
159,1,205917549,208162951,AD,Dry_AMD,-0.069723,-0.31711,0.17358,0.0048613,0,0.10227,0.568624
1233,8,660415,1161824,AD,Dry_AMD,0.220178,-0.56517,1,0.0484785,0,1,0.570083
1234,8,1161825,1628039,AD,Dry_AMD,-0.138482,-0.91459,0.38593,0.0191772,0,0.95711,0.570201
486,3,74383138,75374967,AD,Dry_AMD,0.156181,-0.45545,1,0.0243924,0,1,0.571597
1374,9,2441121,3079045,AD,Dry_AMD,-0.126746,-0.80198,0.38369,0.0160644,0,0.71186,0.573555
1872,13,27392006,28587125,AD,Dry_AMD,0.131195,-0.37308,0.75249,0.0172121,0,0.61494,0.573579
7,1,4773404,5362404,AD,Dry_AMD,-0.0888927,-0.41521,0.22756,0.00790191,0,0.17686,0.573803
703,4,116204704,117313636,AD,Dry_AMD,-0.125152,-0.7321,0.36982,0.015663,0,0.58605,0.575086
1281,8,38803981,40179577,AD,Dry_AMD,-0.14881,-0.98142,0.4855,0.0221443,0,1,0.575192
691,4,101132996,102544803,AD,Dry_AMD,0.162987,-0.46724,1,0.0265649,0,1,0.576093
2218,17,58652810,60453120,AD,Dry_AMD,0.076596,-0.19218,0.36051,0.00586695,0,0.13104,0.576113
1493,10,6234719,6897037,AD,Dry_AMD,-0.142199,-0.88719,0.4133,0.0202205,0,0.86999,0.576354
1112,7,13213542,13676747,AD,Dry_AMD,0.270087,-0.7255,1,0.0729471,0,1,0.577543
181,1,232177705,232954942,AD,Dry_AMD,-0.28122,-1,0.64681,0.0790847,0,1,0.578455
2328,19,19749167,20485499,AD,Dry_AMD,0.0926466,-0.25873,0.47613,0.00858339,0,0.23798,0.578852
889,5,134556571,135344943,AD,Dry_AMD,0.15114,-0.45982,0.98694,0.0228432,0,1,0.580123
1116,7,16739014,17596578,AD,Dry_AMD,-0.274862,-1,0.65673,0.0755491,0,1,0.580249
1326,8,96175631,96900513,AD,Dry_AMD,-0.0950658,-0.49622,0.26171,0.0090375,0,0.25135,0.580978
2465,22,19635655,20969184,AD,Dry_AMD,0.0866542,-0.24347,0.44066,0.00750895,0,0.19678,0.58122
710,4,121981244,122655434,AD,Dry_AMD,-0.0838237,-0.40697,0.22115,0.00702641,0,0.17018,0.581826
2448,21,33270273,34383794,AD,Dry_AMD,-0.0765336,-0.36362,0.20516,0.0058574,0,0.1363,0.582232
506,3,99045105,100552522,AD,Dry_AMD,-0.112923,-0.58255,0.30439,0.0127517,0,0.34491,0.582412
1121,7,22165061,23106680,AD,Dry_AMD,-0.273286,-1,0.66232,0.0746853,0,1,0.582584
1902,13,62135828,63206535,AD,Dry_AMD,-0.128203,-0.75295,0.39305,0.0164361,0,0.61878,0.583172
861,5,102903986,103788460,AD,Dry_AMD,-0.114645,-0.66634,0.35036,0.0131435,0,0.48469,0.58365
884,5,126992837,128067414,AD,Dry_AMD,-0.143325,-0.96917,0.41517,0.0205421,0,1,0.584296
1480,9,136770927,137593527,AD,Dry_AMD,0.0806461,-0.22399,0.39911,0.0065038,0,0.16421,0.584689
51,1,58387484,59889045,AD,Dry_AMD,0.11098,-0.30922,0.57258,0.0123165,0,0.3376,0.584805
310,2,117822517,118663653,AD,Dry_AMD,-0.180809,-1,0.55309,0.032692,0,1,0.584996
121,1,163854568,164726579,AD,Dry_AMD,-0.0926187,-0.50151,0.26793,0.00857822,0,0.26148,0.58529
518,3,112408514,113657665,AD,Dry_AMD,-0.133544,-0.74331,0.39283,0.017834,0,0.59133,0.58554
205,2,2680064,3314202,AD,Dry_AMD,0.148798,-0.47976,0.94609,0.0221409,0,1,0.585657
476,3,63670804,64662373,AD,Dry_AMD,-0.108293,-0.58869,0.30532,0.0117274,0,0.35714,0.585999
1636,11,24091273,24892439,AD,Dry_AMD,0.144959,-0.4553,0.88404,0.0210131,0,0.83532,0.586654
