GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
SPOCD1             1   32246023   32316630    147      21  198982     0.028356      0.48869
PTP4A2             1   32362022   32438988    127      20  198982      0.43007      0.33357
KHDRBS1            1   32444295   32536460     84      11  198982      0.17367      0.43106
TMEM39B            1   32503503   32578467     75      12  198982      0.61943      0.26782
KPNA6              1   32538644   32652169    135      11  198982      0.67518      0.24978
TXLNA              1   32610293   32673886     75       8  198982      0.49911      0.30885
CCDC28B            1   32631202   32680991     62       8  198982      0.47445      0.31759
IQCC               1   32636236   32684288     65      11  198982      0.42686      0.33474
DCDC2B             1   32639695   32691797     70      10  198982      0.38672      0.34948
EIF3I              1   32652971   32707205     77       8  198982      0.59725      0.27517
TMEM234            1   32670040   32722954     80       9  198982      0.91335      0.18053
FAM167B            1   32677818   32724461     70       9  198982       1.0289      0.15176
LCK                1   32681840   32761766    100      16  198982       1.1806      0.11888
HDAC1              1   32722708   32809227     61      25  198982      0.90303      0.18326
TSSK3              1   32783365   32840098     27      17  198982      0.03973      0.48415
MARCKSL1           1   32789430   32836840     24      15  198982      0.23147      0.40847
FAM229A            1   32816871   32862844     22      13  198982     -0.69626      0.75687
BSDC1              1   32820704   32895062     52      21  198982     -0.85461      0.80362
ZBTB8B             1   32895658   32963460    101       7  198982       -1.091      0.86237
ZBTB8A             1   32969772   33081542    254      13  198982      -2.0311      0.97888
ZBTB8OS            1   33076421   33151565    171       7  198982     -0.87335      0.80876
RBBP4              1   33081749   33161812    202       8  198982     -0.92588      0.82275
SYNC               1   33135507   33203361    168      11  198982        0.374       0.3542
KIAA1522           1   33172492   33250571    152      23  198982      0.62534      0.26587
YARS               1   33230840   33318633    142      14  198982      0.12705      0.44945
S100PBP            1   33247368   33334480    138      15  198982     0.054712      0.47818
HPCA               1   33316688   33370247     86      19  198982      0.17197      0.43173
FNDC5              1   33317869   33373093     85      19  198982      0.12157      0.45162
TMEM54             1   33350196   33402041     87      13  198982      0.60673      0.27201
RNF19B             1   33392050   33465467    137      15  198982       1.3308     0.091623
AK2                1   33463541   33537512    126      14  198982      0.99046      0.16097
AZIN2              1   33511711   33596132    137      16  198982      0.95507      0.16977
TRIM62             1   33601000   33682671    153       9  198982     -0.22095      0.58743
ZNF362             1   33686908   33776321    169      19  198982      -1.8627      0.96875
A3GALT2            1   33762367   33821699    158      19  198982      -1.1827      0.88153
PHC2               1   33779224   33876194    271      18  198982       -1.378       0.9159
ZSCAN20            1   33903232   33972105    179      24  198982     -0.21058      0.58339
CSMD2              1   33969609   34666443   1969     172  198982       1.4917     0.067893
HMGB4              1   34291076   34340392    156      11  198982     -0.14041      0.55583
C1orf94            1   34597624   34694732    326      45  198982      0.66975      0.25151
GJB5               1   35185648   35234113    166      36  198982     -0.12801      0.55093
GJB4               1   35190342   35239325    175      35  198982     -0.30698      0.62057
GJB3               1   35211790   35261967    184      32  198982      0.42093       0.3369
GJA4               1   35223559   35271351    185      27  198982      0.75694      0.22454
SMIM12             1   35305963   35360417    116      30  198982      -0.8024      0.78884
DLGAP3             1   35321037   35426083    154      36  198982    -0.063962       0.5255
ZMYM6NB            1   35437127   35485948     82       4  198982     -0.59175      0.72299
ZMYM6              1   35441766   35532569    150       6  198982     -0.49399      0.68934
ZMYM1              1   35490387   35591460    129      13  198982     -0.47739      0.68346
SFPQ               1   35631981   35693766    128      13  198982      -1.6198      0.94736
ZMYM4              1   35699444   35897545    282      17  198982      -1.0603      0.85551
KIAA0319L          1   35889091   36058037    198      20  198982      -1.4727      0.92959
NCDN               1   35988311   36042380     61      10  198982      -1.5981      0.94499
TFAP2E             1   36003971   36070929     81      13  198982      -1.3285      0.90799
PSMB2              1   36030259   36142445    118      16  198982     -0.30875      0.62125
C1orf216           1   36169477   36219790     62       8  198982     -0.31724      0.62447
CLSPN              1   36175819   36270568    132      13  198982     -0.52306      0.69953
AGO4               1   36238231   36333491    141      17  198982      -1.6217      0.94757
AGO1               1   36300412   36405211    125      18  198982      -2.5072      0.99392
AGO3               1   36361364   36532360    198      18  198982       -2.195      0.98592
TEKT2              1   36514676   36563877     49       9  198982      -1.2057      0.88603
ADPRHL2            1   36519453   36569533     58      10  198982     -0.34562      0.63519
COL8A2             1   36550840   36626305    121      15  198982      0.87938       0.1896
MAP7D1             1   36586751   36656450    109      15  198982      0.19271      0.42359
TRAPPC3            1   36592170   36656654    100      14  198982      0.14728      0.44146
THRAP3             1   36655017   36780958    152      17  198982      -1.3577      0.91273
SH3D21             1   36736889   36803544     84      11  198982      -1.1386      0.87257
EVA1B              1   36777631   36825567     62      10  198982     -0.43048      0.66658
STK40              1   36795225   36886525    232      24  198982       -0.522      0.69916
LSM10              1   36849031   36898493    224      17  198982     -0.22443      0.58879
OSCP1              1   36873507   36951086    295      15  198982      0.14693      0.44159
MRPS15             1   36911362   36965040    177      24  198982      0.12713      0.44942
CSF3R              1   36921644   36983915    194      32  198982    -0.039867       0.5159
