GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
FABP3              1   31828100   31880923    170      11  339119      -1.3868      0.91725
SERINC2            1   31847412   31917527    252      15  341097      -1.5837      0.94337
TINAGL1            1   32007086   32063290    167      27  329408     -0.83138      0.79712
HCRTR1             1   32048290   32103214     98      10  321783       1.1988       0.1153
PEF1               1   32085463   32145838    122      11  340044       1.0212      0.15357
COL16A1            1   32107848   32204768    173      26  323107       1.1614      0.12274
ADGRB2             1   32182718   32265494     79      17  329404       0.8295      0.20341
SPOCD1             1   32246023   32316630    149      21  343631      0.65792      0.25529
PTP4A2             1   32362022   32438988    132      20  334279     -0.87421        0.809
KHDRBS1            1   32444295   32536460     91      11  291786      0.86186      0.19438
TMEM39B            1   32503503   32578467     79      13  300998       1.0125      0.15565
KPNA6              1   32538644   32652169    147      12  318475       1.0351       0.1503
TXLNA              1   32610293   32673886     81      10  311924       1.0923      0.13736
CCDC28B            1   32631202   32680991     67       9  307588       1.0887      0.13815
IQCC               1   32636236   32684288     70      12  307177       1.0667      0.14306
DCDC2B             1   32639695   32691797     75      11  316224       1.0236      0.15301
EIF3I              1   32652971   32707205     80       8  334139       0.9401      0.17358
TMEM234            1   32670040   32722954     84       9  342820      0.98636      0.16198
FAM167B            1   32677818   32724461     74       9  344362       1.0242      0.15286
LCK                1   32681840   32761766    104      16  323217       1.0718       0.1419
HDAC1              1   32722708   32809227     64      25  262623        1.044      0.14824
TSSK3              1   32783365   32840098     29      19  263017      0.21329      0.41555
MARCKSL1           1   32789430   32836840     26      17  270123      0.34627      0.36457
FAM229A            1   32816871   32862844     24      15  245260      0.16223      0.43556
BSDC1              1   32820704   32895062     55      23  245958       1.6262     0.051957
ZBTB8B             1   32895658   32963460    109       8  318788       1.5868     0.056284
ZBTB8A             1   32969772   33081542    266      13  349315     -0.28063       0.6105
ZBTB8OS            1   33076421   33151565    185       7  317956       1.7073     0.043888
RBBP4              1   33081749   33161812    211       8  317400       1.7001     0.044558
SYNC               1   33135507   33203361    170      11  318616        2.068     0.019321
KIAA1522           1   33172492   33250571    158      23  334220       2.1154     0.017199
YARS               1   33230840   33318633    147      14  344636      -1.2746      0.89878
S100PBP            1   33247368   33334480    143      15  334734      -1.1731      0.87962
HPCA               1   33316688   33370247     84      19  290666     -0.45849       0.6767
FNDC5              1   33317869   33373093     84      19  283993     -0.40677      0.65791
TMEM54             1   33350196   33402041     86      13  274673    -0.066375      0.52646
RNF19B             1   33392050   33465467    144      16  330012      0.51813      0.30218
AK2                1   33463541   33537512    129      14  331564       2.2615     0.011865
AZIN2              1   33511711   33596132    143      16  312247        1.885     0.029717
TRIM62             1   33601000   33682671    165       9  339963       1.6151     0.053147
ZNF362             1   33686908   33776321    174      20  344446      0.57967      0.28107
A3GALT2            1   33762367   33821699    159      19  349233     -0.92779      0.82324
PHC2               1   33779224   33876194    274      19  355457     -0.54248      0.70626
ZSCAN20            1   33903232   33972105    180      24  351760      -1.5483      0.93922
CSMD2              1   33969609   34666443   2039     167  335293       2.6826    0.0036525
HMGB4              1   34291076   34340392    178      11  339376      -0.5979      0.72505
C1orf94            1   34597624   34694732    338      46  331167      0.97809      0.16402
GJB5               1   35185648   35234113    170      36  334002     -0.25747      0.60159
GJB4               1   35190342   35239325    177      35  334702     -0.10907      0.54342
GJB3               1   35211790   35261967    190      32  346739      0.10855      0.45678
GJA4               1   35223559   35271351    200      29  333671      0.25883      0.39788
SMIM12             1   35305963   35360417    118      30  321748      -0.1995      0.57906
DLGAP3             1   35321037   35426083    156      36  312927       0.2892      0.38622
ZMYM6NB            1   35437127   35485948     88       5  300467      0.78908      0.21503
ZMYM6              1   35441766   35532569    158       6  298262      0.68455      0.24681
ZMYM1              1   35490387   35591460    139      13  272194      0.13384      0.44676
SFPQ               1   35631981   35693766    133      14  243102      0.73191      0.23211
ZMYM4              1   35699444   35897545    287      16  253015        1.413     0.078821
KIAA0319L          1   35889091   36058037    203      20  261354       1.0426      0.14857
NCDN               1   35988311   36042380     62      10  268833       1.0344      0.15047
TFAP2E             1   36003971   36070929     82      13  253170       1.3551     0.087695
PSMB2              1   36030259   36142445    121      16  220370       1.7586     0.039323
C1orf216           1   36169477   36219790     64       8  321377       1.0622      0.14407
CLSPN              1   36175819   36270568    134      13  314287       1.1928      0.11647
AGO4               1   36238231   36333491    144      18  306608       1.3724     0.084975
AGO1               1   36300412   36405211    127      18  312459       1.4323     0.076024
AGO3               1   36361364   36532360    199      18  311427       1.3626     0.086506
TEKT2              1   36514676   36563877     49       9  295622      0.69646      0.24307
ADPRHL2            1   36519453   36569533     60      11  302918      0.36392      0.35796
COL8A2             1   36550840   36626305    128      15  313690     0.052338      0.47913
MAP7D1             1   36586751   36656450    114      15  311931      0.56908      0.28465
TRAPPC3            1   36592170   36656654    105      14  312083       0.5091      0.30534
THRAP3             1   36655017   36780958    165      17  271176       1.6204     0.052568
SH3D21             1   36736889   36803544     85      11  299654       1.8866     0.029607
