GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
SPOCD1             1   32246023   32316630    147      21  337828       2.1724     0.014913
PTP4A2             1   32362022   32438988    127      20  337828     -0.57842      0.71851
KHDRBS1            1   32444295   32536460     84      11  337828    -0.039315      0.51568
TMEM39B            1   32503503   32578467     75      12  337828       1.9881     0.023399
KPNA6              1   32538644   32652169    135      11  337828       2.1332     0.016453
TXLNA              1   32610293   32673886     75       8  337828       2.0547     0.019956
CCDC28B            1   32631202   32680991     62       8  337828       2.0128     0.022066
IQCC               1   32636236   32684288     65      11  337828       1.9763     0.024058
DCDC2B             1   32639695   32691797     70      10  337828       1.9482     0.025697
EIF3I              1   32652971   32707205     77       8  337828        1.968     0.024533
TMEM234            1   32670040   32722954     80       9  337828       1.9976      0.02288
FAM167B            1   32677818   32724461     70       9  337828        2.025     0.021435
LCK                1   32681840   32761766    100      16  337828       1.9257      0.02707
HDAC1              1   32722708   32809227     61      25  337828      0.70724      0.23971
TSSK3              1   32783365   32840098     27      17  337828      0.31462      0.37652
MARCKSL1           1   32789430   32836840     24      15  337828      0.44308      0.32885
FAM229A            1   32816871   32862844     22      13  337828      0.36015      0.35937
BSDC1              1   32820704   32895062     52      21  337828     -0.20345      0.58061
ZBTB8B             1   32895658   32963460    101       7  337828       1.2565      0.10446
ZBTB8A             1   32969772   33081542    254      13  337828       1.3757     0.084458
ZBTB8OS            1   33076421   33151565    171       7  337828       1.5758     0.057531
RBBP4              1   33081749   33161812    202       8  337828       1.6034     0.054426
SYNC               1   33135507   33203361    168      11  337828       1.9655     0.024679
KIAA1522           1   33172492   33250571    152      23  337828       2.1383     0.016245
YARS               1   33230840   33318633    142      14  337828      0.68904       0.2454
S100PBP            1   33247368   33334480    138      15  337828      0.77605      0.21886
HPCA               1   33316688   33370247     86      19  337828      0.69664      0.24302
FNDC5              1   33317869   33373093     85      19  337828      0.70848      0.23932
TMEM54             1   33350196   33402041     87      13  337828      0.94904       0.1713
RNF19B             1   33392050   33465467    137      15  337828      0.62424      0.26624
AK2                1   33463541   33537512    126      14  337828      -0.5844      0.72052
AZIN2              1   33511711   33596132    137      16  337828     -0.22092      0.58742
TRIM62             1   33601000   33682671    153       9  337828      0.41993      0.33727
ZNF362             1   33686908   33776321    169      19  337828      0.80817       0.2095
A3GALT2            1   33762367   33821699    158      19  337828      0.61553       0.2691
PHC2               1   33779224   33876194    271      18  337828      0.91387      0.18039
ZSCAN20            1   33903232   33972105    179      24  337828      0.68958      0.24523
CSMD2              1   33969609   34666443   1969     172  337828       1.8903     0.029358
HMGB4              1   34291076   34340392    156      11  337828      -0.4945      0.68952
C1orf94            1   34597624   34694732    326      45  337828        1.439     0.075082
GJB5               1   35185648   35234113    166      36  337828      0.73262      0.23189
GJB4               1   35190342   35239325    175      35  337828      0.75938      0.22381
GJB3               1   35211790   35261967    184      32  337828     0.058679       0.4766
GJA4               1   35223559   35271351    185      27  337828    0.0052423      0.49791
SMIM12             1   35305963   35360417    116      30  337828     -0.18097       0.5718
DLGAP3             1   35321037   35426083    154      36  337828      -1.0731      0.85838
ZMYM6NB            1   35437127   35485948     82       4  337828     -0.73347      0.76836
ZMYM6              1   35441766   35532569    150       6  337828     -0.45846      0.67669
ZMYM1              1   35490387   35591460    129      13  337828     -0.37761      0.64714
SFPQ               1   35631981   35693766    128      13  337828      0.94203      0.17309
ZMYM4              1   35699444   35897545    282      17  337828      0.45678      0.32391
KIAA0319L          1   35889091   36058037    198      20  337828      0.56714      0.28531
NCDN               1   35988311   36042380     61      10  337828       0.4988      0.30896
TFAP2E             1   36003971   36070929     81      13  337828      0.10376      0.45868
PSMB2              1   36030259   36142445    118      16  337828     -0.13963      0.55552
C1orf216           1   36169477   36219790     62       8  337828      0.24764      0.40221
CLSPN              1   36175819   36270568    132      13  337828    -0.031725      0.51265
AGO4               1   36238231   36333491    141      17  337828     -0.43305      0.66751
AGO1               1   36300412   36405211    125      18  337828     -0.48416      0.68586
AGO3               1   36361364   36532360    198      18  337828     -0.79887      0.78782
TEKT2              1   36514676   36563877     49       9  337828     0.050141         0.48
ADPRHL2            1   36519453   36569533     58      10  337828      0.15979      0.43652
COL8A2             1   36550840   36626305    121      15  337828      0.86156      0.19446
MAP7D1             1   36586751   36656450    109      15  337828      0.76948       0.2208
TRAPPC3            1   36592170   36656654    100      14  337828       0.7812      0.21734
THRAP3             1   36655017   36780958    152      17  337828     0.031096       0.4876
SH3D21             1   36736889   36803544     84      11  337828     -0.24927      0.59842
EVA1B              1   36777631   36825567     62      10  337828     -0.39343        0.653
STK40              1   36795225   36886525    232      24  337828       1.7157     0.043106
LSM10              1   36849031   36898493    224      17  337828        1.563     0.059027
OSCP1              1   36873507   36951086    295      15  337828      0.54952      0.29133
MRPS15             1   36911362   36965040    177      24  337828      0.37985      0.35203
CSF3R              1   36921644   36983915    194      32  337828       1.1812      0.11875
