GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
PTP4A2             1   32362022   32438988    127      20  342729     -0.58427      0.72048
KHDRBS1            1   32444295   32536460     84      11  342729     -0.78907      0.78497
TMEM39B            1   32503503   32578467     75      12  342729      0.88826       0.1872
KPNA6              1   32538644   32652169    135      11  342729       1.0472       0.1475
TXLNA              1   32610293   32673886     75       8  342729      0.92431      0.17766
CCDC28B            1   32631202   32680991     62       8  342729      0.87725      0.19017
IQCC               1   32636236   32684288     65      11  342729      0.79058       0.2146
DCDC2B             1   32639695   32691797     70      10  342729      0.77658       0.2187
EIF3I              1   32652971   32707205     77       8  342729      0.90576      0.18253
TMEM234            1   32670040   32722954     80       9  342729       1.0539      0.14597
FAM167B            1   32677818   32724461     70       9  342729       1.1101      0.13348
LCK                1   32681840   32761766    100      16  342729      0.98326      0.16274
HDAC1              1   32722708   32809227     61      25  342729     0.053034      0.47885
TSSK3              1   32783365   32840098     27      17  342729     -0.37992        0.648
MARCKSL1           1   32789430   32836840     24      15  342729      -0.2736       0.6078
FAM229A            1   32816871   32862844     22      13  342729     -0.80368      0.78921
BSDC1              1   32820704   32895062     52      21  342729      -1.6788       0.9534
ZBTB8B             1   32895658   32963460    101       7  342729     0.088942      0.46456
ZBTB8A             1   32969772   33081542    254      13  342729      0.37484      0.35389
ZBTB8OS            1   33076421   33151565    171       7  342729      -0.5699      0.71563
RBBP4              1   33081749   33161812    202       8  342729     -0.56741      0.71478
SYNC               1   33135507   33203361    168      11  342729     0.097711      0.46108
KIAA1522           1   33172492   33250571    152      23  342729      0.38459      0.35027
YARS               1   33230840   33318633    142      14  342729      0.19797      0.42154
S100PBP            1   33247368   33334480    138      15  342729      0.24843       0.4019
HPCA               1   33316688   33370247     86      19  342729     -0.23438      0.59266
FNDC5              1   33317869   33373093     85      19  342729     -0.27041      0.60658
TMEM54             1   33350196   33402041     87      13  342729     -0.18933      0.57508
RNF19B             1   33392050   33465467    137      15  342729     -0.20439      0.58097
AK2                1   33463541   33537512    126      14  342729       -1.134       0.8716
AZIN2              1   33511711   33596132    137      16  342729      -0.5725      0.71651
TRIM62             1   33601000   33682671    153       9  342729     -0.20787      0.58233
ZNF362             1   33686908   33776321    169      19  342729     -0.43444      0.66802
A3GALT2            1   33762367   33821699    158      19  342729    -0.091819      0.53658
PHC2               1   33779224   33876194    271      18  342729    -0.090365        0.536
ZSCAN20            1   33903232   33972105    179      24  342729     -0.90303      0.81675
CSMD2              1   33969609   34666443   1969     172  342729       2.0453     0.020415
HMGB4              1   34291076   34340392    156      11  342729      0.01232      0.49508
C1orf94            1   34597624   34694732    326      45  342729       1.3591     0.087058
GJB5               1   35185648   35234113    166      36  342729       0.6159      0.26898
GJB4               1   35190342   35239325    175      35  342729      0.61259      0.27007
GJB3               1   35211790   35261967    184      32  342729      0.13588      0.44596
GJA4               1   35223559   35271351    185      27  342729      0.16368      0.43499
SMIM12             1   35305963   35360417    116      30  342729       0.1079      0.45704
DLGAP3             1   35321037   35426083    154      36  342729     -0.23688      0.59363
ZMYM6NB            1   35437127   35485948     82       4  342729     -0.38603      0.65026
ZMYM6              1   35441766   35532569    150       6  342729     -0.38369       0.6494
ZMYM1              1   35490387   35591460    129      13  342729     -0.52314      0.69956
SFPQ               1   35631981   35693766    128      13  342729      0.73828      0.23017
ZMYM4              1   35699444   35897545    282      17  342729      0.62881      0.26474
KIAA0319L          1   35889091   36058037    198      20  342729      0.75989      0.22366
NCDN               1   35988311   36042380     61      10  342729      0.68566      0.24646
TFAP2E             1   36003971   36070929     81      13  342729      0.23929      0.40544
PSMB2              1   36030259   36142445    118      16  342729     -0.42179      0.66341
C1orf216           1   36169477   36219790     62       8  342729       1.2542      0.10489
CLSPN              1   36175819   36270568    132      13  342729      0.97007      0.16601
AGO4               1   36238231   36333491    141      17  342729      0.36445      0.35776
AGO1               1   36300412   36405211    125      18  342729      0.42886      0.33401
AGO3               1   36361364   36532360    198      18  342729      0.33608      0.36841
TEKT2              1   36514676   36563877     49       9  342729      0.74813      0.22719
ADPRHL2            1   36519453   36569533     58      10  342729       1.1868      0.11765
COL8A2             1   36550840   36626305    121      15  342729       2.1987     0.013951
MAP7D1             1   36586751   36656450    109      15  342729       1.6886     0.045645
TRAPPC3            1   36592170   36656654    100      14  342729       1.6949     0.045051
THRAP3             1   36655017   36780958    152      17  342729      0.19795      0.42154
SH3D21             1   36736889   36803544     84      11  342729     0.011805      0.49529
EVA1B              1   36777631   36825567     62      10  342729      0.17374      0.43104
STK40              1   36795225   36886525    232      24  342729       1.5413     0.061622
LSM10              1   36849031   36898493    224      17  342729       1.3982      0.08102
OSCP1              1   36873507   36951086    295      15  342729      0.50409       0.3071
MRPS15             1   36911362   36965040    177      24  342729      0.37447      0.35403
CSF3R              1   36921644   36983915    194      32  342729       1.2223      0.11079
